Timestamp,Number of Pixels in Range,food?
2023-06-29 13:56:17.439889,2720,hand
2023-06-29 13:56:17.452373,2887,hand
2023-06-29 13:56:17.465682,3137,hand
2023-06-29 13:56:17.477760,3708,hand
2023-06-29 13:56:17.570713,8804,hand
2023-06-29 13:56:17.633427,8238,hand
2023-06-29 13:56:17.686517,8036,hand
2023-06-29 13:56:17.779467,8711,hand
2023-06-29 13:56:17.840195,9400,hand
2023-06-29 13:56:17.912443,9163,hand
2023-06-29 13:56:17.984307,9035,hand
2023-06-29 13:56:18.083640,8981,hand
2023-06-29 13:56:18.135998,8946,hand
2023-06-29 13:56:18.234292,8399,hand
2023-06-29 13:56:18.305724,8236,hand
2023-06-29 13:56:18.398634,8177,hand
2023-06-29 13:56:18.453292,8096,hand
2023-06-29 13:56:18.561096,7397,hand
2023-06-29 13:56:18.651253,5924,hand
2023-06-29 13:56:19.311989,1455,hand
2023-06-29 13:56:19.325519,1384,hand
2023-06-29 13:56:19.337867,2228,hand
2023-06-29 13:56:19.402431,3302,hand
2023-06-29 13:56:19.463522,3288,hand
2023-06-29 13:56:19.515320,3278,hand
2023-06-29 13:56:19.566163,3286,hand
2023-06-29 13:56:19.623131,3296,hand
2023-06-29 13:56:19.676796,3304,hand
2023-06-29 13:56:19.726727,1078,hand
2023-06-29 13:56:19.761038,3316,hand
2023-06-29 13:56:19.813444,1069,hand
2023-06-29 13:56:19.849644,3300,hand
2023-06-29 13:56:19.915855,3352,hand
2023-06-29 13:56:19.964660,1090,hand
2023-06-29 13:56:19.981104,1080,hand
2023-06-29 13:56:20.000473,1075,food
2023-06-29 13:56:20.016763,1081,food
2023-06-29 13:56:20.067651,1080,food
2023-06-29 13:56:20.088832,1092,food
2023-06-29 13:56:20.105582,1096,food
2023-06-29 13:56:20.143039,1093,food
2023-06-29 13:56:20.181603,1090,food
2023-06-29 13:56:20.215755,1113,food
2023-06-29 13:56:20.249529,1111,food
2023-06-29 13:56:20.299088,1115,food
2023-06-29 13:56:20.316807,1105,food
2023-06-29 13:56:20.446394,3340,food
2023-06-29 13:56:20.498230,3348,food
2023-06-29 13:56:20.552260,3352,food
2023-06-29 13:56:20.600773,3330,food
2023-06-29 13:56:20.667609,3306,food
2023-06-29 13:56:20.721048,3308,food
2023-06-29 13:56:20.791595,3350,food
2023-06-29 13:56:20.844984,3348,food
2023-06-29 13:56:20.934466,3348,food
2023-06-29 13:56:20.986090,3334,food
2023-06-29 13:56:21.057142,3340,food
2023-06-29 13:56:21.128586,3352,food
2023-06-29 13:56:21.195603,3338,food
2023-06-29 13:56:21.279234,3354,food
2023-06-29 13:56:21.351880,3366,food
2023-06-29 13:56:21.423158,3370,food
2023-06-29 13:56:21.525464,3330,food
2023-06-29 13:56:21.594838,3340,food
