Timestamp,Number of Pixels in Range,food?
2023-06-29 12:20:50.943862,956,empty
2023-06-29 12:20:51.013171,978,hand
2023-06-29 12:20:51.093820,968,hand
2023-06-29 12:20:51.192104,950,hand
2023-06-29 12:20:51.260416,992,hand
2023-06-29 12:20:51.339388,952,hand
2023-06-29 12:20:51.425465,980,hand
2023-06-29 12:20:51.499239,988,hand
2023-06-29 12:20:51.566700,992,hand
2023-06-29 12:20:51.653560,950,hand
2023-06-29 12:20:51.729592,1036,hand
2023-06-29 12:20:51.828905,928,hand
2023-06-29 12:20:51.900472,940,hand
2023-06-29 12:20:51.967952,982,hand
2023-06-29 12:20:52.056242,1502,hand
2023-06-29 12:20:52.124244,1952,hand
2023-06-29 12:20:52.214014,2666,hand
2023-06-29 12:20:52.284948,3366,hand
2023-06-29 12:20:52.364208,4630,hand
2023-06-29 12:20:52.451015,5672,hand
2023-06-29 12:20:52.573896,6036,hand
2023-06-29 12:20:53.642701,7044,hand
2023-06-29 12:20:53.680333,6999,hand
2023-06-29 12:20:53.735240,7225,hand
2023-06-29 12:20:53.773113,7661,hand
2023-06-29 12:20:53.790336,7719,hand
2023-06-29 12:20:53.828356,8098,hand
2023-06-29 12:20:53.884166,7952,hand
2023-06-29 12:20:53.937975,8136,hand
2023-06-29 12:20:54.002210,8346,hand
2023-06-29 12:20:54.068461,8328,hand
2023-06-29 12:20:54.134266,8164,hand
2023-06-29 12:20:54.181653,8412,hand
2023-06-29 12:20:54.217381,8278,hand
2023-06-29 12:20:54.266842,8217,hand
2023-06-29 12:20:54.300634,8510,hand
2023-06-29 12:20:54.389948,8075,hand
2023-06-29 12:20:54.407633,8193,hand
2023-06-29 12:20:54.474497,5160,hand
2023-06-29 12:20:54.524240,4848,hand
2023-06-29 12:20:54.558171,2844,hand
2023-06-29 12:20:54.576379,2752,hand
2023-06-29 12:20:54.629192,2722,hand
2023-06-29 12:20:54.646545,2607,hand
2023-06-29 12:20:54.706799,2626,hand
2023-06-29 12:20:54.775238,2660,hand
2023-06-29 12:20:54.854778,2668,hand
2023-06-29 12:20:54.898364,2619,hand
2023-06-29 12:20:54.917249,2717,hand
2023-06-29 12:20:54.967912,2737,hand
2023-06-29 12:20:55.024596,2664,hand
