Timestamp,Number of Pixels in Range,food?
2023-06-29 13:48:57.149885,8234,hand
2023-06-29 13:48:57.224869,8015,hand
2023-06-29 13:48:57.316158,8475,hand
2023-06-29 13:48:57.377965,5255,hand
2023-06-29 13:48:57.399005,5407,hand
2023-06-29 13:48:57.441923,5401,hand
2023-06-29 13:48:57.478085,4287,hand
2023-06-29 13:48:57.513573,3575,hand
2023-06-29 13:48:57.572090,2984,hand
2023-06-29 13:48:57.637308,2404,hand
2023-06-29 13:48:57.703060,2434,hand
2023-06-29 13:48:57.768570,2286,hand
2023-06-29 13:48:57.816253,2294,hand
2023-06-29 13:48:57.885503,2300,hand
2023-06-29 13:48:57.952747,2244,hand
2023-06-29 13:48:58.018082,2204,food
2023-06-29 13:48:58.082796,2252,food
2023-06-29 13:48:58.172358,2192,food
2023-06-29 13:48:58.248444,2148,food
2023-06-29 13:48:58.339078,2104,food
2023-06-29 13:48:58.413812,2046,food
2023-06-29 13:48:58.481968,1856,food
2023-06-29 13:48:58.553502,1968,food
2023-06-29 13:48:58.647395,1890,food
2023-06-29 13:48:58.728711,2027,food
2023-06-29 13:48:58.811277,1950,food
2023-06-29 13:48:58.891903,1886,food
2023-06-29 13:48:58.997358,1960,food
2023-06-29 13:48:59.905943,276,food
2023-06-29 13:49:00.005055,249,food
2023-06-29 13:49:00.069568,279,food
2023-06-29 13:49:00.132024,194,food
2023-06-29 13:49:00.155161,198,food
2023-06-29 13:49:00.193498,197,food
2023-06-29 13:49:00.248773,169,food
2023-06-29 13:49:00.283678,1768,food
2023-06-29 13:49:00.342545,1796,food
2023-06-29 13:49:00.425862,1770,food
2023-06-29 13:49:00.488525,1828,food
2023-06-29 13:49:00.546694,1786,food
2023-06-29 13:49:00.636033,1722,food
2023-06-29 13:49:00.716264,1742,food
2023-06-29 13:49:00.812216,1758,food
2023-06-29 13:49:00.897478,1800,food
2023-06-29 13:49:00.980888,1706,food
2023-06-29 13:49:01.670815,178,food
2023-06-29 13:49:01.684112,174,food
2023-06-29 13:49:01.717167,155,food
2023-06-29 13:49:01.746928,139,food
2023-06-29 13:49:01.787127,1696,food
2023-06-29 13:49:01.840810,1648,food
2023-06-29 13:49:01.902021,1690,food
2023-06-29 13:49:01.953135,1634,food
2023-06-29 13:49:02.004496,1664,food
2023-06-29 13:49:02.056777,1660,food
2023-06-29 13:49:02.144019,1698,food
2023-06-29 13:49:02.209499,1668,food
2023-06-29 13:49:02.316492,1744,food
2023-06-29 13:49:02.405194,1732,food
2023-06-29 13:49:02.481218,1700,food
2023-06-29 13:49:02.551336,1721,food
2023-06-29 13:49:02.661540,1714,food
2023-06-29 13:49:02.726309,1715,food
2023-06-29 13:49:02.799794,1708,food
2023-06-29 13:49:02.884229,1654,food
2023-06-29 13:49:03.020294,1717,food
2023-06-29 13:49:03.095320,1698,food
